1.16E-168,6.74E-25,4.06E-135,6.74E-25,2.24E-38,4.22E-216,2.24E-38,1.65E-128,1.65E-184,1.65E-128,0.636555684,0.677676608,1.271565695,2.02E-269,0,0,22
1.63E-42,4.61E-94,19.71656423,19.71656423,0,5.19E-09,5.19E-09,3.43E-259,0.024479435,0.024479435,0.032651983,0.059046862,0.191588534,0,6.24E-200,5.608179045,23
3.38E-145,2.01E-124,0,2.01E-124,3.78E-111,2.64E-263,3.78E-111,1.72E-209,2.53E-108,2.53E-108,1.038160785,0.05196856,0.154308207,0,0,0,24
3.19E-10,8.57E-285,0,8.57E-285,5.65E-148,9.19E-25,9.19E-25,4.86E-12,0,4.86E-12,0.005986822,1.328491242,1.269545515,1.53E-15,0,0,25
15.17415459,5.088034701,2.52E-35,5.088034701,1.983506164,9.616952087,11.60045825,1.66E-263,0.121793845,0.121793845,0.065255191,0.091046427,0.241993149,0,0,0,26
2.08E-227,0,3.04E-99,3.04E-99,3.10E-83,2.21E-160,3.10E-83,2.51E-116,0,2.51E-116,0.808989007,1.053083251,0.509651935,0,0.018621381,0,27
0.000110277,0,7.97E-214,7.97E-214,1.70E-183,0.000780146,0.000780146,3.22E-91,1.15E-22,1.15E-22,0.244383817,1.133941278,1.309070169,1.43E-264,0,0,28
0,3.17E-39,6.84E-33,6.84E-33,3.64E-87,0,3.64E-87,3.89E-73,4.29E-26,4.29E-26,0.089099705,0.761398846,0.00888974,3.23E-12,0,1.51E-307,29
1.37E-07,0,3.18E-51,3.18E-51,2.52E-278,7.29E-107,7.29E-107,14.80740004,5.23E-29,14.80740004,0.388112364,0.286624106,0.524681572,3.70E-33,1.09E-121,3.31E-199,30
3.77E-84,0,8.22E-227,8.22E-227,0,5.91E-236,5.91E-236,4.26E-34,1.15E-286,4.26E-34,0.085627299,0.164801535,1.28864867,0,1.22E-86,0.00023302,31
9.64E-215,0,3.39E-142,3.39E-142,2.56E-79,0,2.56E-79,1.34E-93,4.28E-07,4.28E-07,0.475976855,0.141068586,1.125469936,0,0,0,32
0.428667151,9.27E-239,0.48119311,0.48119311,17.16447628,0,17.16447628,3.71E-74,5.56E-109,3.71E-74,0.574409292,0.092890009,0.78809408,0.001444144,0,0,33
0,13.09936627,0,13.09936627,3.76E-111,0.397454579,0.397454579,0,0,0,0.050711875,1.286935558,0.011441421,0,0,3.016077345,34
2.66E-122,0,0,0,9.11E-43,0,9.11E-43,3.73E-279,0,3.73E-279,0.061045538,0.141957702,0.008457808,4.19E-265,0,0,35
1.16E-09,0,0,0,5.59E-271,3.25E-78,3.25E-78,1.22E-15,0,1.22E-15,0.763144251,1.151455548,0.013887817,0,0,5.17E-07,36
3.07E-68,2.41E-48,9.689618411,9.689618411,0,1.52E-219,1.52E-219,7.12E-50,3.52E-20,3.52E-20,0.648004536,0.033300146,0.189390706,2.94E-183,0,3.92E-15,37
9.79E-186,2.76E-51,0,2.76E-51,4.14E-145,4.26E-237,4.14E-145,4.17E-56,1.32E-18,1.32E-18,1.228278592,0.872938925,0.698248275,3.43E-15,0,0,38
0,1.07E-168,6.24E-13,6.24E-13,0,2.92E-86,2.92E-86,1.30E-54,0,1.30E-54,0.024968169,0.100664205,0.030613521,0.254451603,0,0,39
0,1.67E-117,0,1.67E-117,6.67E-08,3.34E-55,6.67E-08,0.055290926,6.50E-187,0.055290926,0.021845898,0.634074779,0.081670721,0,3.66E-55,1.24E-31,40
0,0,17.80211103,17.80211103,1.67E-45,1.424673004,1.424673004,0,0,0,0.727221606,0.304150857,1.097387657,7.31E-141,1.05E-261,0,41
7.98E-36,5.10E-224,0,5.10E-224,7.84E-89,2.12E-114,7.84E-89,1.10E-49,7.52E-83,1.10E-49,0.147273682,0.019287848,0.040153675,4.58E-14,0,3.84E-28,42
7.32E-73,7.79E-45,2.05E-189,7.79E-45,1.930166972,0,1.930166972,1.23E-79,3.08E-165,1.23E-79,0.337261195,0.564258377,0.64433905,3.05E-22,1.52E-52,0,43
5.27E-99,5.89E-181,0.001293715,0.001293715,0,5.31E-66,5.31E-66,1.09E-39,0,1.09E-39,0.010626287,0.140029144,0.958340155,0,0.425934415,0,44
7.49E-119,0.826546172,0,0.826546172,5.29E-158,0,5.29E-158,5.63E-238,7.60E-185,7.60E-185,0.308301773,0.036531769,1.010948848,5.17E-11,0,1.12E-28,45
0.24663473,3.67E-106,0,3.67E-106,2.25E-241,1.90E-68,1.90E-68,9.27E-189,0,9.27E-189,0.937413053,1.096358979,0.689827446,0,2.14E-122,0,46
0,0,0,0,1.37E-51,18.53713705,18.53713705,0,2.56E-54,2.56E-54,1.207574074,0.088207005,0.037694879,2.09E-288,2.15E-94,0,47
1.14E-05,1.08E-256,3.37E-299,1.08E-256,0,9.377524056,9.377524056,9.51E-82,6.39E-80,6.48E-80,0.144736829,0.255098217,0.017234139,0,0,0,48
6.58E-238,1.81E-86,1.65E-258,1.81E-86,7.65E-245,0,7.65E-245,1.26E-61,4.20E-07,4.20E-07,0.012242577,0.005854319,0.848437657,2.17E-92,0,0,49
15.54269342,2.57E-238,0,2.57E-238,3.88E-274,1.57E-178,1.57E-178,0,1.60E-285,1.60E-285,1.30936379,0.547023487,0.05864529,2.77E-98,0,4.24E-13,50
3.03E-130,2.140952068,2.05E-08,2.140952088,2.06E-42,1.84E-10,1.84E-10,2.13E-32,0,2.13E-32,0.782113247,0.027652978,0.7359587,0,0,0,51
0,2.19E-99,1.59E-85,1.59E-85,0,4.938344858,4.938344858,0,0.000385081,0.000385081,1.328682261,1.324403761,1.323294683,1.71E-36,5.65E-11,9.46E-93,52
7.551293338,1.22E-29,8.68E-213,1.22E-29,1.59E-190,4.41E-113,4.41E-113,0,0,0,1.155470794,1.114984442,0.005478491,8.56E-21,34.86686729,6.44E-78,53
0,0.000308656,5.58E-62,0.000308656,3.66070425,9.90E-217,3.66070425,0,0,0,0.005604908,1.232544217,0.453331398,0,0,0,54
2.88E-12,0,8.40E-76,8.40E-76,3.75E-159,7.03E-31,7.03E-31,0,2.06E-165,2.06E-165,1.155052964,0.507717868,0.008401563,0,0,0,55
0.006609966,2.01E-236,0,2.01E-236,3.34E-185,1.11E-31,1.11E-31,2.96E-13,19.25100682,19.25100682,0.543575983,0.095587655,0.267971263,4.68E-16,0,0,56
2.30E-12,7.199306653,0,7.199306653,0.006092997,0,0.006092997,0,5.97E-90,5.97E-90,0.006345451,0.024361761,0.46916022,7.65E-24,0,0,57
0,0,1.62E-86,1.62E-86,2.28E-289,3.31E-134,3.31E-134,0,1.63E-288,1.63E-288,0.015514292,0.193651703,0.296738763,0,0,7.426910204,58
4.50E-154,1.12E-137,3.91E-13,3.91E-13,6.27E-19,7.97E-66,6.27E-19,2.77E-09,6.402411588,6.402411591,1.206814395,0.296295036,0.611137452,0.029216641,39.10003015,9.48E-97,59
0,1.22E-105,0.00039929,0.00039929,3.40E-111,1.08E-261,3.40E-111,1.11E-271,0.115035149,0.115035149,0.817463769,1.193048746,0.554470423,3.26E-05,2.24E-48,0,60
3.61E-76,2.81E-139,4.44E-295,2.81E-139,3.53E-174,6.57E-58,6.57E-58,15.22897936,2.32E-147,15.22897936,0.830691932,1.325793817,0.031127945,0,0,0,61
0,1.75E-50,1.75E-117,1.75E-50,1.63E-244,2.18E-80,2.18E-80,3.29E-58,8.68E-104,3.29E-58,0.040660344,0.022960015,0.040278459,0,0,0,62
1.47E-20,2.01E-289,4.56E-150,4.56E-150,19.48607632,3.84E-162,19.48607632,1.35E-79,1.66E-21,1.66E-21,0.006833513,1.325870133,0.563379222,0,0.017056407,1.49E-09,63
1.33E-17,6.06E-38,2.09E-13,2.09E-13,3.48E-16,2.51E-82,3.48E-16,0,3.01E-299,3.01E-299,0.358853994,1.236892039,0.317013844,3.88E-32,0,3.610775494,64
0,1.26E-248,3.324697676,3.324697676,0,9.81E-72,9.81E-72,1.35E-143,2.71E-06,2.71E-06,0.007031625,1.308306439,0.597845664,0,9.47E-11,0,65
2.11E-11,0,2.64E-76,2.64E-76,0,1.93E-75,1.93E-75,1.31E-99,8.30E-06,8.30E-06,0.787890657,1.169878924,0.259287632,1.43E-267,0,7.99E-139,66
0,1.40E-121,3.46E-110,3.46E-110,1.38E-16,0,1.38E-16,0,5.92E-18,5.92E-18,0.101126498,1.174570907,0.082745181,1.03E-179,0,1.06E-88,67
8.09E-31,2.34E-129,6.54E-43,6.54E-43,0,2.59E-82,2.59E-82,2.01E-15,0,2.01E-15,0.610958436,0.046447064,0.871001594,0,0,4.06E-08,68
1.34723793,9.62E-08,4.09E-46,9.62E-08,2.33E-234,1.66E-125,1.66E-125,9.15E-82,4.46E-05,4.46E-05,0.005604513,0.323054945,1.328681048,1.10E-13,0,0,69
1.06E-19,1.18E-32,7.50E-125,1.18E-32,1.38E-25,3.11E-172,1.38E-25,1.71E-07,0,1.71E-07,0.245639685,0.319596053,0.008179005,0,0,3.15E-121,70
2.28E-209,0,3.84E-288,3.84E-288,6.79E-170,0,6.79E-170,3.27E-131,1.25E-44,1.25E-44,0.065336616,0.048026574,1.322220993,0,0,1.29E-29,71
0.21870306,0.133872771,3.42E-31,0.133872771,0.800990401,1.25E-158,0.800990401,8.85E-141,4.58E-28,4.58E-28,1.054333755,0.203160997,0.626864188,5.00E-189,0,0.001747395,72
15.58173929,1.24E-45,6.56E-90,1.24E-45,0.019634316,3.64E-120,0.019634316,3.00E-17,8.49E-147,3.00E-17,0.886658912,0.032254846,0.015191855,1.71E-36,0,37.56675124,73
0,2.64E-07,7.09E-84,2.64E-07,4.35E-143,1.069767938,1.069767938,0.00061581,0,0.00061581,0.020742286,0.005293091,0.169461009,2.00E-07,0,0,74
1.55E-199,6.41E-70,0,6.41E-70,4.45E-91,8.81E-22,8.81E-22,5.85E-115,1.24E-10,1.24E-10,0.279838549,0.059973546,0.006467768,4.00E-108,8.45E-126,0,75
4.65E-10,4.04E-184,1.41E-25,1.41E-25,0,2.19E-108,2.19E-108,0,6.75E-21,6.75E-21,1.326116343,0.00714926,1.169653885,6.91E-41,0,17.37505843,76
7.48E-102,1.06E-46,0,1.06E-46,0,2.29E-180,2.29E-180,6.78E-65,0,6.78E-65,0.489833015,0.411205437,1.315067034,8.01E-91,2.45E-157,0,77
4.25E-62,1.35E-07,4.95E-64,1.35E-07,8.38E-203,0,8.38E-203,0,2.98E-235,2.98E-235,0.603274253,0.64961413,1.329807511,0,6.23E-240,0,78
0.000382755,1.21E-27,0,1.21E-27,1.24E-16,0,1.24E-16,0,0,0,0.358197307,0.589672013,1.316006773,0,0,1.08E-47,79
7.26E-292,19.08877147,1.17E-22,19.08877147,1.93E-44,7.37E-266,1.93E-44,2.37E-20,5.70E-33,2.37E-20,1.135256174,0.014080322,0.863608354,4.36E-08,2.46E-46,0,80
7.82E-52,3.62E-67,0,3.62E-67,8.90E-149,12.27631651,12.27631651,0,9.50E-277,9.50E-277,0.028156331,1.060300452,0.753719851,0,1.18E-20,1.949759849,81
2.10E-27,2.56E-32,0,2.56E-32,0.001865796,0,0.001865796,5.49E-140,2.72E-287,5.49E-140,0.070805455,0.308155209,1.272528149,0,0,1.71E-147,82
1.03E-20,0,1.17E-137,1.17E-137,1.633712462,9.87E-10,1.633712463,4.08E-163,11.10224433,11.10224433,0.080182508,1.171715664,0.0123745,1.56E-135,0,0,83
0,0,1.35E-29,1.35E-29,5.96E-62,1.88E-214,5.96E-62,0,8.89E-73,8.89E-73,0.03631223,0.986154323,0.009124712,0,0,0,84
0.009644532,17.44526875,2.28E-259,17.44526875,2.84E-290,4.49E-175,4.49E-175,1.13E-100,3.43E-34,3.43E-34,0.145654673,0.084480871,0.015955743,0,0,0,85
0,0,3.81E-29,3.81E-29,4.62E-151,0,4.62E-151,1.10E-16,3.04E-299,1.10E-16,0.337535486,0.852652931,1.17711765,2.18E-251,0,1.84E-10,86
0,2.14E-280,1.14E-90,1.14E-90,2.71E-121,5.52E-69,5.52E-69,6.84E-72,5.144723796,5.144723796,0.007850201,1.280124995,0.324720699,5.01E-12,0,0,87
1.63E-120,2.00E-235,2.82E-26,2.82E-26,1.07E-220,2.66E-32,2.66E-32,2.80E-132,1.36E-30,1.36E-30,0.035028511,1.298870287,0.178987856,1.16E-20,0,4.05E-22,88
2.097691807,1.89E-136,1.62E-09,1.62E-09,15.31373666,19.66403964,34.9777763,1.10E-208,1.60E-14,1.60E-14,0.346831993,0.520820429,0.874537806,5.99E-257,0,0,89
6.085398747,2.21E-65,19.9430255,19.9430255,0,0,0,3.79E-278,1.72E-138,1.72E-138,1.323514595,0.005558495,0.956459542,0,0,0.000161679,90
0.023254024,0,5.09E-255,5.09E-255,2.17E-06,0,2.17E-06,0,7.69E-258,7.69E-258,0.169841512,0.052113905,1.090882536,0.035893247,4.27E-53,0,91
1.88E-45,1.18E-55,7.31E-83,1.18E-55,7.69E-36,3.18E-77,7.69E-36,5.07E-222,0,5.07E-222,0.020581575,1.123779184,0.875506566,0,0,0,92
0,6.37E-06,1.55E-07,6.53E-06,1.20E-15,0,1.20E-15,4.58E-207,0,4.58E-207,1.192923739,0.10710212,0.006196597,0,1.03E-25,0,93
1.40E-154,0,9.97E-12,9.97E-12,0.483935246,0,0.483935246,6.02E-225,3.58E-13,3.58E-13,0.721938207,0.493939178,0.088688617,0,7.13E-87,4.13E-06,94
9.18E-07,1.24E-21,3.86E-205,1.24E-21,8.16E-103,0,8.16E-103,7.81E-15,1.53E-89,7.81E-15,0.127746457,0.962828153,0.245779592,0,0,2.21E-126,95
0,0.000498061,1.09E-26,0.000498061,0.040134507,5.14E-17,0.040134507,7.17E-92,19.94709153,19.94709153,0.195050687,0.0562041,0.00517,0,0,0,96
0,0.00023661,2.23E-194,0.00023661,2.04E-56,17.78078829,17.78078829,2.25E-08,1.29E-157,2.25E-08,0.009887807,0.952800753,0.935707977,35.19555047,8.99E-11,2.12E-96,97
1.93E-31,3.66E-159,3.07E-229,3.66E-159,2.07E-05,1.33E-177,2.07E-05,0,0.000185613,0.000185613,0.05200093,0.184763462,0.966451386,9.05E-184,0,0,98
5.025144275,0,0,0,2.56E-186,5.15E-41,5.15E-41,2.01E-216,1.42E-294,2.01E-216,0.014978822,0.149225162,0.98860181,0,0,8.997655062,99
3.40E-275,1.14E-181,8.70E-97,8.70E-97,3.48E-187,7.39E-141,7.39E-141,3.61E-58,0,3.61E-58,0.747630134,0.054184992,1.010466096,1.07E-09,16.77938688,7.38E-60,100
4.19E-188,9.07E-153,0.027305541,0.027305541,1.72E-213,4.89E-65,4.89E-65,0.015669826,0,0.015669826,0.005428114,0.846734829,1.321086869,0,0,0,101
2.95E-155,3.09E-08,1.32E-215,3.09E-08,0,3.94E-234,3.94E-234,1.14E-251,1.24E-209,1.24E-209,1.239856814,1.259401292,0.945080905,1.57E-08,0,9.14E-26,102
2.95E-102,5.43E-34,4.69E-48,5.43E-34,1.99E-178,0,1.99E-178,7.19E-49,2.48E-233,7.19E-49,0.544760518,0.191430566,0.022266585,0,0.002695296,0,103
1.828682808,1.80E-274,6.33E-35,6.33E-35,3.10E-158,0,3.10E-158,2.64E-05,2.23E-254,2.64E-05,0.959100293,0.174268179,0.085362705,1.85E-10,0,0,104
16.22428816,1.16E-102,1.22E-07,1.22E-07,4.623959825,1.98E-15,4.623959825,1.90E-66,0.476084361,0.476084361,0.164228022,0.049256482,0.87282191,0,0,0,105
4.91E-14,1.08E-128,7.10E-153,1.08E-128,9.43E-53,6.97E-08,6.97E-08,0,2.03E-283,2.03E-283,0.769404559,1.324708029,0.036775119,0,8.27E-116,0,106
2.65E-67,3.34E-16,8.60E-58,3.34E-16,2.72E-46,0.00479246,0.00479246,2.26E-119,3.16E-268,2.26E-119,0.225070189,0.136232379,1.329193001,1.33E-06,0,0,107
2.80E-25,7.39E-241,2.40E-55,2.40E-55,0,1.36E-88,1.36E-88,1.89E-139,4.07E-185,1.89E-139,0.14901387,1.329805096,0.681634557,0,6.63E-129,0,108
0,0.009796342,2.86E-201,0.009796342,7.56E-197,2.12E-56,2.12E-56,1.11E-130,2.36E-143,1.11E-130,1.324525738,0.09221899,1.191944385,0,0,0,109
5.60E-136,19.93396607,3.38E-41,19.93396607,2.35E-235,1.23E-07,1.23E-07,3.32E-19,2.64E-289,3.32E-19,0.182171765,0.65335573,0.546734256,0,0,0,110
5.04E-250,0,0,0,0,0,0,3.95E-60,1.32E-147,3.95E-60,1.305386046,0.010654429,0.703704623,0,0.006979563,0,111
1.11E-107,5.33E-73,1.91E-19,1.91E-19,8.31E-34,1.60E-80,8.31E-34,5.84E-150,0,5.84E-150,0.132332119,0.795644576,0.076406991,1.22E-130,0,39.84573071,112
5.28E-24,2.44E-92,2.70E-13,2.70E-13,4.77E-15,3.147024566,3.147024566,0,1.17E-179,1.17E-179,0.613377548,0.097691158,0.035705199,1.40E-169,0,0,113
0,3.15E-130,7.292746133,7.292746133,0,1.89E-140,1.89E-140,0,0,0,0.00772065,0.07822094,0.006713816,2.15E-61,0,0,114
5.35E-40,9.64E-17,0,9.64E-17,0,1.88E-177,1.88E-177,3.40E-50,6.07E-84,3.40E-50,1.158955205,0.077376447,1.272541799,1.95E-195,0,0,115
6.36E-81,1.91E-35,2.42E-06,2.42E-06,0,2.46E-107,2.46E-107,8.45E-282,0,8.45E-282,0.042098345,1.279812397,1.14004899,0,0,7.21E-120,116
0,5.08E-177,1.103254376,1.103254376,0,0,0,1.58E-24,1.69E-259,1.58E-24,1.183664836,0.067028441,0.350873293,1.63E-05,0,5.45E-215,117
4.77E-75,0.876782166,3.27E-15,0.876782166,2.73E-75,0,2.73E-75,1.88E-257,2.82E-216,2.82E-216,0.011524631,1.133050529,0.903145111,6.42E-06,0,3.26E-238,118
3.02E-05,14.55827541,8.54E-96,14.55827541,0,0,0,0,2.73E-07,2.73E-07,0.770106792,0.203454824,0.008254144,9.33E-94,0.101556804,0,119
0,3.96E-171,1.04E-215,3.96E-171,3.05E-83,1.06E-145,3.05E-83,14.43929661,2.49E-133,14.43929661,0.155295262,1.096768045,1.212557535,1.47E-92,2.82E-202,0,120
4.57E-19,1.46E-158,6.28E-70,6.28E-70,0,0,0,3.49E-167,1.03E-35,1.03E-35,0.419651416,0.01531473,0.050871433,0,33.77279295,0,121
8.15E-120,9.76E-92,0,9.76E-92,0,4.98E-08,4.98E-08,0,0,0,0.012711953,0.408328335,1.311688051,0,0,4.50E-93,122
0,0,0,0,0,9.24E-09,9.24E-09,1.31E-24,9.07E-57,1.31E-24,0.010809783,0.345691834,1.212134212,1.44E-272,0,0,123
3.91E-279,2.47E-76,0,2.47E-76,4.10E-94,0,4.10E-94,2.64E-292,4.17E-16,4.17E-16,1.10383861,1.047637636,0.167179364,20.14690446,3.40E-185,0,124
0,4.20E-72,9.25E-187,4.20E-72,3.79E-268,0,3.79E-268,0,5.46E-113,5.46E-113,0.384278327,0.344832249,1.269490524,1.80E-20,0,3.10E-42,125
1.99E-137,4.06E-54,3.80E-134,4.06E-54,2.63E-279,5.00E-292,2.63E-279,9.26E-166,5.48E-05,5.48E-05,0.070844266,0.01009533,0.68737658,0,3.94E-174,0,126
1.10E-287,0,2.17E-13,2.17E-13,9.36E-06,0.000851131,0.000860495,8.05E-160,0.007387343,0.007387343,1.300095085,1.172648221,0.103527948,0,0,8.41E-244,127
1.14E-211,1.95E-24,6.38E-231,1.95E-24,2.18E-86,1.73E-155,2.18E-86,1.40E-09,0,1.40E-09,0.007939981,0.006641058,0.254105065,0,1.30E-17,0,128
0.103256602,2.13E-126,1.28E-74,1.28E-74,1.69E-104,6.18E-80,6.18E-80,0,1.62E-204,1.62E-204,0.033812378,0.965848324,0.180071611,0,0,0,129
0,7.85E-134,1.88E-05,1.88E-05,2.68E-282,9.92E-106,9.92E-106,0,3.00E-288,3.00E-288,0.458808041,1.328846736,0.092976976,0,0,7.37E-267,130
1.13E-07,0.001673981,8.96E-19,0.001673981,0,9.80E-18,9.80E-18,2.63E-272,2.28E-13,2.28E-13,0.289732269,1.327522252,0.019082169,2.21E-62,1.68E-165,2.02E-197,131
2.24E-222,11.42192897,8.99E-96,11.42192897,2.83E-162,0,2.83E-162,9.95E-42,9.09E-11,9.09E-11,1.121249461,1.318405428,1.183476002,1.74E-174,0,1.74E-123,132
0,0.024249166,5.04E-31,0.024249166,0,5.37E-176,5.37E-176,8.85E-05,0,8.85E-05,0.909414337,0.468722219,0.162566456,17.98708075,0,0.009254465,133
0,1.33E-67,1.05E-86,1.33E-67,8.88E-228,2.93E-101,2.93E-101,3.11E-278,1.09E-10,1.09E-10,1.30843855,0.03883351,0.096938935,0,0,0,134
2.41E-19,1.20E-33,5.28E-67,1.20E-33,0,9.42E-50,9.42E-50,5.07E-56,8.35E-30,8.35E-30,0.993401989,0.051902316,1.119045903,0,1.03E-34,0,135
2.89E-231,1.41E-87,4.65E-61,4.65E-61,0,2.26E-15,2.26E-15,0,3.03E-116,3.03E-116,1.282395461,0.510075235,0.484755037,4.28E-43,0,8.94E-201,136
1.51E-34,6.40E-37,0,6.40E-37,3.61E-284,5.59E-270,5.59E-270,0,0,0,0.007358069,1.329297383,0.722990084,0,4.82E-227,3.19E-60,137
0,1.98E-148,7.62E-73,7.62E-73,2.73E-170,0,2.73E-170,1.63E-123,0,1.63E-123,1.233822074,0.057276648,0.833662449,1.34E-216,0,0,138
7.21E-235,2.43E-165,0,2.43E-165,5.93E-174,6.55E-43,6.55E-43,5.93E-06,1.35E-32,5.93E-06,0.009552695,0.012715646,0.496570152,4.25E-20,0,1.07E-83,139
